date,geography,distinct_patient_count R01 Nasal preparations 0-200,distinct_patient_count R01 Nasal preparations 1-4,distinct_patient_count R01 Nasal preparations 15-34,distinct_patient_count R01 Nasal preparations 35-59,distinct_patient_count R01 Nasal preparations 5-14,distinct_patient_count R01 Nasal preparations 60-79,distinct_patient_count R01 Nasal preparations 80+,distinct_patient_count R01 Nasal preparations <1,distinct_patient_count R02 Throat preparations 0-200,distinct_patient_count R02 Throat preparations 1-4,distinct_patient_count R02 Throat preparations 15-34,distinct_patient_count R02 Throat preparations 35-59,distinct_patient_count R02 Throat preparations 5-14,distinct_patient_count R02 Throat preparations 60-79,distinct_patient_count R02 Throat preparations 80+,distinct_patient_count R03 Drugs for obstructive airway diseases 0-200,distinct_patient_count R03 Drugs for obstructive airway diseases 1-4,distinct_patient_count R03 Drugs for obstructive airway diseases 15-34,distinct_patient_count R03 Drugs for obstructive airway diseases 35-59,distinct_patient_count R03 Drugs for obstructive airway diseases 5-14,distinct_patient_count R03 Drugs for obstructive airway diseases 60-79,distinct_patient_count R03 Drugs for obstructive airway diseases 80+,distinct_patient_count R03 Drugs for obstructive airway diseases <1,distinct_patient_count R05 Cough and cold preparations 0-200,distinct_patient_count R05 Cough and cold preparations 1-4,distinct_patient_count R05 Cough and cold preparations 15-34,distinct_patient_count R05 Cough and cold preparations 35-59,distinct_patient_count R05 Cough and cold preparations 5-14,distinct_patient_count R05 Cough and cold preparations 60-79,distinct_patient_count R05 Cough and cold preparations 80+,distinct_patient_count R05 Cough and cold preparations <1,distinct_patient_count R06 Antihistamines for systemic use 0-200,distinct_patient_count R06 Antihistamines for systemic use 1-4,distinct_patient_count R06 Antihistamines for systemic use 15-34,distinct_patient_count R06 Antihistamines for systemic use 35-59,distinct_patient_count R06 Antihistamines for systemic use 5-14,distinct_patient_count R06 Antihistamines for systemic use 60-79,distinct_patient_count R06 Antihistamines for systemic use 80+,distinct_patient_count R06 Antihistamines for systemic use <1
2023-04-03,DE.TH,38.0,5.0,6.0,10.0,4.0,3.0,10.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,2.0,310.0,0.0,17.0,91.0,0.0,81.0,121.0,0.0,114.0,8.0,21.0,33.0,8.0,18.0,26.0,0.0,51.0,0.0,5.0,21.0,0.0,9.0,16.0,0.0
2023-04-10,DE.BW,349.0,8.0,87.0,136.0,20.0,54.0,44.0,0.0,93.0,0.0,40.0,39.0,2.0,8.0,4.0,912.0,4.0,97.0,309.0,0.0,194.0,308.0,0.0,528.0,11.0,104.0,194.0,16.0,79.0,124.0,0.0,343.0,3.0,78.0,121.0,7.0,50.0,84.0,0.0
2023-04-10,DE.BY,373.0,23.0,88.0,133.0,38.0,41.0,50.0,0.0,93.0,0.0,31.0,42.0,6.0,6.0,8.0,984.0,4.0,85.0,320.0,13.0,231.0,331.0,0.0,514.0,30.0,77.0,166.0,43.0,75.0,123.0,0.0,388.0,8.0,98.0,131.0,19.0,52.0,80.0,0.0
2023-04-10,DE.BE,61.0,3.0,12.0,20.0,6.0,13.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,249.0,0.0,24.0,66.0,0.0,61.0,98.0,0.0,79.0,2.0,18.0,28.0,2.0,14.0,15.0,0.0,79.0,0.0,19.0,22.0,2.0,14.0,22.0,0.0
2023-04-10,DE.BB,17.0,0.0,4.0,3.0,3.0,0.0,7.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,92.0,0.0,11.0,26.0,2.0,16.0,37.0,0.0,38.0,2.0,5.0,9.0,6.0,6.0,10.0,0.0,19.0,0.0,4.0,4.0,6.0,2.0,3.0,0.0
2023-04-10,DE.HB,48.0,15.0,9.0,7.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,22.0,62.0,2.0,30.0,42.0,0.0,50.0,13.0,5.0,13.0,4.0,4.0,11.0,0.0,50.0,6.0,9.0,14.0,5.0,3.0,13.0,0.0
2023-04-10,DE.HH,94.0,0.0,28.0,39.0,8.0,11.0,8.0,0.0,26.0,0.0,8.0,13.0,0.0,2.0,3.0,205.0,0.0,16.0,65.0,0.0,41.0,83.0,0.0,143.0,3.0,39.0,55.0,7.0,21.0,18.0,0.0,82.0,0.0,30.0,20.0,0.0,10.0,22.0,0.0
2023-04-10,DE.HE,210.0,2.0,43.0,87.0,11.0,35.0,32.0,0.0,42.0,0.0,16.0,14.0,0.0,8.0,4.0,722.0,0.0,80.0,240.0,10.0,171.0,221.0,0.0,260.0,3.0,33.0,100.0,20.0,44.0,60.0,0.0,241.0,0.0,53.0,102.0,5.0,36.0,45.0,0.0
2023-04-10,DE.MV,40.0,5.0,7.0,16.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,7.0,32.0,2.0,24.0,48.0,0.0,73.0,0.0,7.0,29.0,5.0,16.0,16.0,0.0,41.0,0.0,7.0,14.0,0.0,8.0,12.0,0.0
2023-04-10,DE.NI,330.0,7.0,64.0,126.0,21.0,54.0,58.0,0.0,40.0,0.0,15.0,16.0,2.0,3.0,4.0,1429.0,3.0,143.0,473.0,11.0,329.0,470.0,0.0,363.0,10.0,58.0,104.0,23.0,85.0,83.0,0.0,410.0,2.0,75.0,146.0,19.0,63.0,105.0,0.0
2023-04-10,DE.NW,610.0,17.0,134.0,249.0,25.0,97.0,88.0,0.0,81.0,0.0,34.0,31.0,3.0,3.0,10.0,2594.0,5.0,265.0,810.0,11.0,631.0,872.0,0.0,760.0,17.0,159.0,260.0,19.0,128.0,177.0,0.0,747.0,7.0,139.0,280.0,20.0,118.0,183.0,0.0
2023-04-10,DE.RP,134.0,7.0,24.0,56.0,10.0,21.0,16.0,0.0,20.0,0.0,8.0,6.0,0.0,3.0,3.0,478.0,4.0,46.0,152.0,5.0,117.0,154.0,0.0,178.0,10.0,27.0,54.0,16.0,25.0,46.0,0.0,173.0,4.0,35.0,62.0,7.0,19.0,46.0,0.0
2023-04-10,DE.SL,58.0,0.0,10.0,28.0,4.0,6.0,10.0,0.0,12.0,0.0,3.0,2.0,3.0,0.0,4.0,339.0,0.0,31.0,100.0,6.0,104.0,98.0,0.0,114.0,3.0,22.0,34.0,10.0,22.0,23.0,0.0,84.0,2.0,24.0,24.0,2.0,17.0,15.0,0.0
2023-04-10,DE.SN,22.0,0.0,4.0,8.0,3.0,4.0,3.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,118.0,0.0,13.0,27.0,0.0,19.0,59.0,0.0,98.0,0.0,20.0,28.0,7.0,16.0,27.0,0.0,34.0,0.0,2.0,15.0,4.0,6.0,7.0,0.0
2023-04-10,DE.ST,57.0,3.0,13.0,18.0,7.0,6.0,10.0,0.0,35.0,0.0,12.0,16.0,0.0,3.0,4.0,244.0,0.0,13.0,62.0,4.0,67.0,98.0,0.0,172.0,9.0,25.0,52.0,13.0,32.0,41.0,0.0,88.0,0.0,19.0,34.0,6.0,10.0,19.0,0.0
2023-04-10,DE.SH,124.0,6.0,26.0,54.0,10.0,15.0,13.0,0.0,10.0,0.0,3.0,5.0,0.0,0.0,2.0,468.0,0.0,27.0,121.0,0.0,125.0,195.0,0.0,146.0,0.0,24.0,43.0,7.0,28.0,44.0,0.0,129.0,0.0,17.0,51.0,0.0,20.0,41.0,0.0
2023-04-10,DE.TH,58.0,2.0,15.0,20.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,11.0,55.0,2.0,56.0,77.0,0.0,88.0,0.0,17.0,19.0,2.0,23.0,27.0,0.0,41.0,0.0,12.0,15.0,3.0,2.0,9.0,0.0
2023-04-17,DE.BW,500.0,11.0,127.0,177.0,32.0,76.0,77.0,0.0,152.0,0.0,65.0,53.0,3.0,14.0,17.0,1381.0,2.0,112.0,448.0,7.0,336.0,476.0,0.0,707.0,13.0,126.0,247.0,25.0,115.0,181.0,0.0,486.0,5.0,103.0,169.0,21.0,67.0,121.0,0.0
2023-04-17,DE.BY,468.0,28.0,85.0,175.0,51.0,74.0,55.0,0.0,97.0,0.0,27.0,40.0,5.0,12.0,13.0,1395.0,5.0,138.0,444.0,25.0,288.0,495.0,0.0,725.0,35.0,125.0,208.0,41.0,108.0,208.0,0.0,443.0,11.0,98.0,141.0,25.0,70.0,98.0,0.0
2023-04-17,DE.BE,66.0,0.0,12.0,27.0,9.0,11.0,7.0,0.0,14.0,0.0,7.0,7.0,0.0,0.0,0.0,332.0,0.0,28.0,99.0,0.0,83.0,122.0,0.0,99.0,0.0,16.0,30.0,5.0,20.0,28.0,0.0,87.0,0.0,17.0,30.0,3.0,18.0,19.0,0.0
2023-04-17,DE.BB,39.0,3.0,7.0,14.0,4.0,4.0,7.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,2.0,179.0,0.0,12.0,55.0,3.0,40.0,69.0,0.0,64.0,2.0,6.0,20.0,6.0,10.0,20.0,0.0,52.0,0.0,8.0,15.0,6.0,8.0,15.0,0.0
2023-04-17,DE.HB,37.0,0.0,12.0,11.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,28.0,53.0,0.0,32.0,30.0,0.0,46.0,0.0,7.0,18.0,0.0,5.0,14.0,0.0,46.0,0.0,12.0,15.0,0.0,5.0,11.0,0.0
2023-04-17,DE.HH,146.0,3.0,52.0,49.0,9.0,15.0,18.0,0.0,17.0,0.0,12.0,5.0,0.0,0.0,0.0,263.0,0.0,36.0,95.0,0.0,49.0,83.0,0.0,117.0,4.0,28.0,39.0,15.0,13.0,18.0,0.0,110.0,0.0,24.0,43.0,4.0,13.0,26.0,0.0
2023-04-17,DE.HE,254.0,2.0,65.0,95.0,9.0,39.0,44.0,0.0,39.0,0.0,18.0,14.0,0.0,2.0,5.0,947.0,0.0,84.0,296.0,4.0,235.0,328.0,0.0,293.0,6.0,43.0,92.0,19.0,49.0,84.0,0.0,352.0,0.0,69.0,129.0,4.0,65.0,85.0,0.0
2023-04-17,DE.MV,51.0,5.0,11.0,13.0,12.0,7.0,3.0,0.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,154.0,0.0,7.0,39.0,3.0,49.0,56.0,0.0,108.0,6.0,14.0,29.0,12.0,13.0,34.0,0.0,48.0,0.0,12.0,8.0,5.0,6.0,17.0,0.0
2023-04-17,DE.NI,395.0,8.0,87.0,136.0,37.0,57.0,70.0,0.0,60.0,0.0,29.0,19.0,2.0,3.0,7.0,1705.0,5.0,165.0,491.0,15.0,419.0,610.0,0.0,385.0,14.0,62.0,110.0,21.0,69.0,109.0,0.0,518.0,3.0,116.0,186.0,20.0,75.0,118.0,0.0
2023-04-17,DE.NW,833.0,27.0,196.0,295.0,53.0,141.0,119.0,2.0,109.0,0.0,54.0,27.0,2.0,14.0,12.0,3306.0,9.0,315.0,1023.0,21.0,827.0,1111.0,0.0,978.0,18.0,182.0,345.0,40.0,164.0,229.0,0.0,1030.0,5.0,179.0,362.0,37.0,183.0,264.0,0.0
2023-04-17,DE.RP,173.0,8.0,34.0,71.0,14.0,25.0,21.0,0.0,41.0,0.0,12.0,17.0,4.0,0.0,8.0,622.0,3.0,48.0,195.0,7.0,145.0,224.0,0.0,210.0,16.0,31.0,55.0,22.0,34.0,52.0,0.0,211.0,0.0,50.0,56.0,13.0,28.0,64.0,0.0
2023-04-17,DE.SL,115.0,7.0,19.0,42.0,17.0,17.0,13.0,0.0,16.0,0.0,7.0,7.0,2.0,0.0,0.0,433.0,0.0,37.0,120.0,6.0,114.0,156.0,0.0,163.0,5.0,45.0,48.0,18.0,27.0,20.0,0.0,107.0,0.0,23.0,34.0,3.0,18.0,29.0,0.0
2023-04-17,DE.SN,45.0,0.0,11.0,15.0,3.0,8.0,8.0,0.0,8.0,0.0,3.0,3.0,0.0,2.0,0.0,196.0,0.0,14.0,45.0,3.0,41.0,93.0,0.0,101.0,0.0,12.0,28.0,7.0,20.0,34.0,0.0,66.0,0.0,14.0,14.0,3.0,15.0,20.0,0.0
2023-04-17,DE.ST,59.0,2.0,13.0,20.0,6.0,11.0,7.0,0.0,29.0,0.0,15.0,9.0,3.0,2.0,0.0,274.0,0.0,20.0,69.0,2.0,70.0,113.0,0.0,182.0,5.0,12.0,51.0,12.0,41.0,61.0,0.0,97.0,2.0,27.0,24.0,9.0,15.0,20.0,0.0
2023-04-17,DE.SH,210.0,0.0,59.0,78.0,6.0,33.0,34.0,0.0,24.0,0.0,8.0,8.0,0.0,2.0,6.0,777.0,0.0,59.0,217.0,7.0,216.0,278.0,0.0,183.0,0.0,24.0,59.0,4.0,35.0,61.0,0.0,265.0,0.0,45.0,98.0,3.0,42.0,77.0,0.0
2023-04-17,DE.TH,83.0,3.0,18.0,22.0,8.0,14.0,18.0,0.0,12.0,0.0,5.0,7.0,0.0,0.0,0.0,389.0,0.0,27.0,102.0,2.0,95.0,163.0,0.0,143.0,0.0,21.0,46.0,6.0,19.0,51.0,0.0,119.0,4.0,34.0,30.0,4.0,21.0,26.0,0.0
2023-04-24,DE.BW,450.0,6.0,108.0,162.0,38.0,71.0,65.0,0.0,149.0,0.0,68.0,59.0,6.0,9.0,7.0,1222.0,0.0,126.0,357.0,9.0,305.0,425.0,0.0,592.0,6.0,111.0,200.0,32.0,94.0,149.0,0.0,445.0,0.0,109.0,141.0,21.0,63.0,111.0,0.0
2023-04-24,DE.BY,509.0,34.0,91.0,191.0,64.0,60.0,69.0,0.0,103.0,0.0,40.0,34.0,6.0,11.0,12.0,1332.0,10.0,145.0,422.0,28.0,285.0,442.0,0.0,525.0,28.0,88.0,128.0,64.0,87.0,130.0,0.0,529.0,3.0,100.0,186.0,38.0,75.0,127.0,0.0
2023-04-24,DE.BE,88.0,2.0,21.0,32.0,10.0,17.0,6.0,0.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,319.0,0.0,30.0,100.0,3.0,69.0,117.0,0.0,79.0,2.0,15.0,23.0,7.0,9.0,23.0,0.0,91.0,0.0,24.0,27.0,6.0,20.0,14.0,0.0
2023-04-24,DE.BB,42.0,0.0,5.0,13.0,8.0,10.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,137.0,5.0,14.0,32.0,0.0,32.0,54.0,0.0,50.0,0.0,5.0,14.0,3.0,10.0,18.0,0.0,48.0,2.0,8.0,13.0,7.0,7.0,11.0,0.0
2023-04-24,DE.HB,61.0,19.0,13.0,13.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,154.0,8.0,25.0,47.0,3.0,32.0,39.0,0.0,69.0,17.0,8.0,16.0,12.0,6.0,10.0,0.0,50.0,10.0,4.0,14.0,8.0,6.0,8.0,0.0
2023-04-24,DE.HH,115.0,0.0,39.0,49.0,4.0,13.0,10.0,0.0,12.0,0.0,10.0,0.0,0.0,2.0,0.0,291.0,0.0,37.0,95.0,0.0,64.0,95.0,0.0,146.0,4.0,35.0,53.0,13.0,21.0,20.0,0.0,113.0,0.0,28.0,47.0,2.0,10.0,26.0,0.0
2023-04-24,DE.HE,268.0,4.0,66.0,105.0,13.0,32.0,48.0,0.0,55.0,0.0,16.0,22.0,0.0,7.0,10.0,955.0,0.0,85.0,307.0,5.0,210.0,348.0,0.0,269.0,8.0,50.0,77.0,13.0,45.0,76.0,0.0,384.0,5.0,73.0,152.0,17.0,45.0,92.0,0.0
2023-04-24,DE.MV,65.0,5.0,14.0,23.0,5.0,8.0,10.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,136.0,0.0,14.0,41.0,3.0,36.0,42.0,0.0,82.0,5.0,18.0,19.0,10.0,11.0,19.0,0.0,52.0,3.0,14.0,14.0,2.0,9.0,10.0,0.0
2023-04-24,DE.NI,374.0,18.0,78.0,136.0,36.0,50.0,56.0,0.0,54.0,0.0,18.0,16.0,4.0,8.0,8.0,1581.0,7.0,161.0,507.0,13.0,375.0,518.0,0.0,381.0,13.0,44.0,114.0,40.0,70.0,100.0,0.0,490.0,5.0,109.0,162.0,23.0,78.0,113.0,0.0
2023-04-24,DE.NW,739.0,24.0,172.0,276.0,56.0,114.0,97.0,0.0,106.0,0.0,47.0,39.0,0.0,13.0,7.0,2857.0,14.0,262.0,864.0,24.0,698.0,995.0,0.0,839.0,19.0,158.0,262.0,46.0,148.0,206.0,0.0,929.0,4.0,192.0,301.0,39.0,158.0,235.0,0.0
2023-04-24,DE.RP,152.0,9.0,20.0,45.0,23.0,31.0,24.0,0.0,22.0,0.0,8.0,7.0,0.0,4.0,3.0,616.0,6.0,54.0,185.0,10.0,149.0,212.0,0.0,189.0,13.0,31.0,41.0,27.0,33.0,44.0,0.0,174.0,3.0,30.0,62.0,11.0,27.0,41.0,0.0
2023-04-24,DE.SL,88.0,0.0,18.0,28.0,14.0,14.0,12.0,0.0,17.0,0.0,6.0,5.0,4.0,0.0,2.0,370.0,0.0,24.0,124.0,8.0,106.0,108.0,0.0,122.0,0.0,30.0,39.0,11.0,20.0,19.0,0.0,96.0,0.0,21.0,26.0,9.0,13.0,25.0,0.0
2023-04-24,DE.SN,45.0,3.0,13.0,16.0,2.0,4.0,7.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,0.0,161.0,0.0,9.0,29.0,2.0,44.0,77.0,0.0,92.0,4.0,13.0,22.0,5.0,18.0,30.0,0.0,61.0,0.0,14.0,22.0,5.0,8.0,12.0,0.0
2023-04-24,DE.ST,69.0,3.0,14.0,18.0,16.0,7.0,11.0,0.0,30.0,0.0,18.0,7.0,2.0,3.0,0.0,263.0,2.0,19.0,69.0,2.0,70.0,101.0,0.0,141.0,9.0,21.0,43.0,13.0,19.0,36.0,0.0,82.0,4.0,17.0,25.0,8.0,16.0,12.0,0.0
2023-04-24,DE.SH,197.0,3.0,53.0,63.0,8.0,33.0,37.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,833.0,0.0,62.0,241.0,4.0,211.0,315.0,0.0,186.0,5.0,30.0,54.0,5.0,38.0,54.0,0.0,316.0,0.0,61.0,114.0,2.0,52.0,87.0,0.0
2023-04-24,DE.TH,86.0,3.0,25.0,28.0,9.0,9.0,12.0,0.0,16.0,0.0,5.0,11.0,0.0,0.0,0.0,439.0,0.0,44.0,125.0,3.0,99.0,168.0,0.0,100.0,5.0,16.0,25.0,6.0,16.0,32.0,0.0,137.0,0.0,31.0,45.0,10.0,18.0,33.0,0.0
2023-05-01,DE.BW,373.0,10.0,112.0,123.0,37.0,42.0,49.0,0.0,121.0,0.0,53.0,53.0,3.0,6.0,6.0,1017.0,0.0,81.0,356.0,9.0,239.0,332.0,0.0,493.0,5.0,93.0,175.0,20.0,81.0,119.0,0.0,418.0,3.0,104.0,129.0,19.0,70.0,93.0,0.0
2023-05-01,DE.BY,370.0,27.0,71.0,137.0,54.0,38.0,43.0,0.0,108.0,0.0,39.0,35.0,11.0,14.0,9.0,1084.0,8.0,102.0,334.0,20.0,240.0,380.0,0.0,449.0,27.0,51.0,133.0,46.0,80.0,112.0,0.0,416.0,8.0,100.0,147.0,41.0,38.0,82.0,0.0
2023-05-01,DE.BE,69.0,8.0,18.0,25.0,5.0,9.0,4.0,0.0,10.0,0.0,6.0,2.0,0.0,2.0,0.0,260.0,0.0,23.0,91.0,2.0,57.0,87.0,0.0,80.0,3.0,23.0,21.0,4.0,17.0,12.0,0.0,76.0,0.0,20.0,26.0,5.0,10.0,15.0,0.0
2023-05-01,DE.BB,40.0,6.0,11.0,8.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,4.0,11.0,35.0,7.0,35.0,68.0,0.0,33.0,3.0,3.0,8.0,4.0,5.0,10.0,0.0,46.0,0.0,8.0,10.0,6.0,13.0,9.0,0.0
2023-05-01,DE.HB,40.0,5.0,12.0,13.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,3.0,16.0,50.0,0.0,23.0,29.0,0.0,57.0,11.0,14.0,11.0,8.0,6.0,7.0,0.0,53.0,5.0,11.0,14.0,10.0,5.0,8.0,0.0
2023-05-01,DE.HH,80.0,0.0,17.0,38.0,8.0,6.0,11.0,0.0,8.0,0.0,2.0,6.0,0.0,0.0,0.0,212.0,0.0,21.0,66.0,3.0,51.0,71.0,0.0,91.0,0.0,13.0,36.0,12.0,9.0,19.0,0.0,69.0,0.0,9.0,29.0,0.0,9.0,22.0,0.0
2023-05-01,DE.HE,242.0,5.0,48.0,93.0,22.0,34.0,40.0,0.0,54.0,0.0,24.0,20.0,2.0,5.0,3.0,811.0,3.0,66.0,256.0,9.0,207.0,270.0,0.0,206.0,5.0,43.0,59.0,24.0,28.0,47.0,0.0,323.0,2.0,64.0,122.0,11.0,44.0,80.0,0.0
2023-05-01,DE.MV,33.0,5.0,10.0,9.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,98.0,2.0,9.0,30.0,0.0,21.0,36.0,0.0,59.0,5.0,7.0,19.0,6.0,9.0,13.0,0.0,39.0,0.0,6.0,14.0,0.0,5.0,14.0,0.0
2023-05-01,DE.NI,281.0,14.0,45.0,103.0,35.0,38.0,46.0,0.0,46.0,0.0,19.0,16.0,2.0,4.0,5.0,1360.0,2.0,110.0,419.0,19.0,324.0,486.0,0.0,317.0,13.0,40.0,87.0,28.0,56.0,93.0,0.0,393.0,6.0,70.0,135.0,25.0,50.0,107.0,0.0
2023-05-01,DE.NW,645.0,26.0,168.0,236.0,58.0,81.0,76.0,0.0,103.0,0.0,43.0,42.0,4.0,4.0,10.0,2485.0,10.0,227.0,722.0,10.0,621.0,895.0,0.0,698.0,19.0,130.0,221.0,45.0,119.0,164.0,0.0,791.0,7.0,175.0,252.0,35.0,126.0,196.0,0.0
2023-05-01,DE.RP,168.0,5.0,36.0,59.0,25.0,23.0,20.0,0.0,37.0,0.0,15.0,12.0,3.0,2.0,5.0,529.0,0.0,46.0,162.0,10.0,132.0,179.0,0.0,159.0,8.0,22.0,37.0,40.0,21.0,31.0,0.0,182.0,0.0,31.0,67.0,14.0,35.0,35.0,0.0
2023-05-01,DE.SL,69.0,2.0,11.0,25.0,18.0,4.0,9.0,0.0,23.0,0.0,8.0,7.0,3.0,2.0,3.0,356.0,0.0,24.0,114.0,5.0,84.0,129.0,0.0,110.0,4.0,21.0,31.0,15.0,18.0,21.0,0.0,98.0,0.0,24.0,31.0,8.0,12.0,23.0,0.0
2023-05-01,DE.SN,30.0,0.0,6.0,13.0,3.0,4.0,4.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,137.0,0.0,9.0,37.0,2.0,30.0,59.0,0.0,68.0,2.0,11.0,13.0,4.0,14.0,24.0,0.0,47.0,2.0,7.0,12.0,4.0,12.0,10.0,0.0
2023-05-01,DE.ST,66.0,0.0,10.0,25.0,8.0,10.0,13.0,0.0,34.0,0.0,15.0,8.0,6.0,5.0,0.0,252.0,0.0,21.0,78.0,5.0,72.0,76.0,0.0,145.0,10.0,22.0,49.0,9.0,22.0,33.0,0.0,81.0,3.0,6.0,21.0,12.0,11.0,28.0,0.0
2023-05-01,DE.SH,153.0,2.0,41.0,61.0,8.0,17.0,24.0,0.0,17.0,0.0,10.0,5.0,0.0,0.0,2.0,637.0,0.0,59.0,185.0,2.0,148.0,243.0,0.0,128.0,0.0,20.0,35.0,7.0,28.0,38.0,0.0,200.0,0.0,48.0,62.0,4.0,40.0,46.0,0.0
2023-05-01,DE.TH,71.0,2.0,14.0,29.0,11.0,10.0,5.0,0.0,11.0,0.0,8.0,3.0,0.0,0.0,0.0,320.0,0.0,22.0,82.0,2.0,75.0,139.0,0.0,101.0,3.0,19.0,24.0,8.0,13.0,34.0,0.0,116.0,0.0,35.0,32.0,8.0,12.0,29.0,0.0
2023-05-08,DE.BW,395.0,7.0,92.0,156.0,32.0,52.0,56.0,0.0,140.0,0.0,69.0,51.0,3.0,12.0,5.0,1121.0,0.0,95.0,360.0,4.0,259.0,403.0,0.0,619.0,11.0,126.0,204.0,36.0,84.0,158.0,0.0,429.0,5.0,94.0,152.0,18.0,55.0,105.0,0.0
2023-05-08,DE.BY,516.0,35.0,118.0,159.0,89.0,52.0,63.0,0.0,131.0,0.0,55.0,46.0,8.0,9.0,13.0,1256.0,12.0,129.0,396.0,19.0,258.0,442.0,0.0,557.0,31.0,100.0,152.0,65.0,88.0,121.0,0.0,486.0,7.0,125.0,164.0,42.0,58.0,90.0,0.0
2023-05-08,DE.BE,87.0,0.0,29.0,30.0,11.0,7.0,10.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,303.0,0.0,28.0,104.0,0.0,78.0,93.0,0.0,98.0,2.0,15.0,32.0,7.0,14.0,28.0,0.0,80.0,0.0,23.0,31.0,2.0,9.0,15.0,0.0
2023-05-08,DE.BB,46.0,5.0,11.0,11.0,9.0,6.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,144.0,0.0,10.0,40.0,6.0,34.0,54.0,0.0,48.0,2.0,6.0,9.0,10.0,4.0,17.0,0.0,54.0,3.0,6.0,11.0,5.0,9.0,20.0,0.0
2023-05-08,DE.HB,55.0,18.0,8.0,6.0,12.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,5.0,15.0,51.0,4.0,27.0,41.0,0.0,55.0,10.0,11.0,10.0,9.0,5.0,10.0,0.0,39.0,6.0,4.0,6.0,7.0,6.0,10.0,0.0
2023-05-08,DE.HH,99.0,0.0,26.0,42.0,5.0,14.0,12.0,0.0,26.0,0.0,17.0,5.0,0.0,2.0,2.0,227.0,0.0,18.0,69.0,5.0,53.0,82.0,0.0,127.0,3.0,32.0,50.0,12.0,8.0,22.0,0.0,82.0,0.0,16.0,34.0,0.0,10.0,22.0,0.0
2023-05-08,DE.HE,221.0,7.0,62.0,66.0,21.0,37.0,28.0,0.0,73.0,0.0,28.0,28.0,10.0,2.0,5.0,929.0,0.0,77.0,285.0,4.0,218.0,345.0,0.0,260.0,5.0,48.0,80.0,17.0,51.0,59.0,0.0,341.0,3.0,62.0,103.0,24.0,50.0,99.0,0.0
2023-05-08,DE.MV,42.0,5.0,7.0,10.0,9.0,6.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,123.0,0.0,12.0,35.0,4.0,28.0,44.0,0.0,71.0,7.0,12.0,18.0,5.0,17.0,12.0,0.0,44.0,0.0,8.0,15.0,6.0,7.0,8.0,0.0
2023-05-08,DE.NI,296.0,10.0,70.0,84.0,39.0,45.0,48.0,0.0,44.0,0.0,21.0,13.0,3.0,2.0,5.0,1470.0,5.0,136.0,463.0,14.0,337.0,515.0,0.0,336.0,8.0,51.0,105.0,30.0,61.0,81.0,0.0,437.0,7.0,74.0,152.0,20.0,71.0,113.0,0.0
2023-05-08,DE.NW,723.0,36.0,157.0,255.0,64.0,101.0,108.0,2.0,115.0,0.0,38.0,50.0,3.0,11.0,13.0,2982.0,12.0,260.0,913.0,23.0,798.0,976.0,0.0,859.0,23.0,183.0,268.0,54.0,131.0,200.0,0.0,846.0,6.0,177.0,284.0,34.0,142.0,203.0,0.0
2023-05-08,DE.RP,139.0,3.0,23.0,56.0,18.0,21.0,18.0,0.0,36.0,0.0,18.0,8.0,4.0,3.0,3.0,565.0,0.0,56.0,178.0,5.0,137.0,189.0,0.0,181.0,12.0,36.0,52.0,15.0,30.0,36.0,0.0,197.0,3.0,37.0,83.0,12.0,20.0,42.0,0.0
